"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@AliceFromQueens It puts them in danger because the Taliban now knows who they are and may go around the country lo… https://t.co/WupeGIbxt9",FALSE,0,"AliceFromQueens",2021-08-27 16:25:27,TRUE,"1431290207979048962","1431291782881550337","1084586335585865728","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","1234_abcdef1234",0,FALSE,FALSE,NA,NA
"RT @calxandr: \"In thanking Canadians for their work, sacrifice &amp; support for Afghanistan, Saleh rebuked those who claim that Afghans didn’t…",FALSE,0,NA,2021-08-27 16:25:27,FALSE,NA,"1431291782570991621",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","SachinS29808398",38,TRUE,FALSE,NA,NA
"RT @taslimanasreen: Taliban says Pakistan is their second home. I thought Afghanistan was their second home, Pakistan first.",FALSE,0,NA,2021-08-27 16:25:27,FALSE,NA,"1431291781283336195",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","dev_touch",597,TRUE,FALSE,NA,NA
"RT @BBCYaldaHakim: I asked Vice President @AmrullahSaleh2 who is now one of the leaders of an anti-Taliban resistance movement in the Panjs…",FALSE,0,NA,2021-08-27 16:25:27,FALSE,NA,"1431291780490829833",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","RasheedSahar1",612,TRUE,FALSE,NA,NA
"If you add sanction of Pakistan in it we will succeed and annihilate Taliban and international terrorism without US… https://t.co/jobODX4fKe",FALSE,0,NA,2021-08-27 16:25:26,TRUE,NA,"1431291779219955712",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","SajidMalikzada",0,FALSE,FALSE,NA,NA
"RT @AskAnshul: Terror organization Taliban said that Kabul blasts is terror attack by terror organization ISIS.

Till now, 60 civilians &amp; 1…",FALSE,0,NA,2021-08-27 16:25:25,FALSE,NA,"1431291774962581504",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","VidyakarSharma",1683,TRUE,FALSE,NA,NA
"RT @Seerat_Fati: #SpoilersOfPeace

India has clearly expressed its readiness to fund anti-Taliban resistance and wants civil war in Afghani…",FALSE,0,NA,2021-08-27 16:25:25,FALSE,NA,"1431291773939294213",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Gillani100",10,TRUE,FALSE,NA,NA
"RT @CFR_org: How has Afghanistan changed since 9/11? https://t.co/UMiNXYsulM",FALSE,0,NA,2021-08-27 16:25:25,FALSE,NA,"1431291773792440324",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","ShahidAbbasiPak",4,TRUE,FALSE,NA,NA
"RT @OccupyDemocrats: Trump, not Biden, set 5k Taliban prisoners free, tried inviting them to Camp David, refused to brief the new administr…",FALSE,0,NA,2021-08-27 16:25:25,FALSE,NA,"1431291773729624067",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","MichelleMousta1",2397,TRUE,FALSE,NA,NA
"RT @MichaelZee0: Why did Trump and Pompeo surrender Afghanistan to the Taliban without negotiating strict safeguards for withdrawing Americ…",FALSE,0,NA,2021-08-27 16:25:25,FALSE,NA,"1431291773624651778",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","LeighLike1234",7,TRUE,FALSE,NA,NA
"RT @KeithFaber: My prayers are with the Soviak family. Max died yesterday a hero, working to save Americans, whose lives are at risk becaus…",FALSE,0,NA,2021-08-27 16:25:25,FALSE,NA,"1431291772634796042",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","OhioAuditor",1,TRUE,FALSE,NA,NA
"@RepSusanWild We should of kept a small contingency there to keep Taliban out of power. Provide air support, logist… https://t.co/r6EkJLsNUJ",FALSE,0,"RepSusanWild",2021-08-27 16:25:23,TRUE,"1431017500238651393","1431291765189865478","1069636653353000962","<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","retfive0",0,FALSE,FALSE,NA,NA
"RT @TimesNow: 'If you think Taliban is so good and so nice, why don't you move with your family to Afghanistan?', @Shehzad_Ind asks @majidh…",FALSE,0,NA,2021-08-27 16:25:23,FALSE,NA,"1431291764921364481",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Chinavirushu",21,TRUE,FALSE,NA,NA
"@MuhammadZafar's account has been withheld in India in response to a legal demand. Learn more.",FALSE,0,NA,2021-08-27 16:25:22,FALSE,NA,"1431291760827936768",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","MuhammadZafar",7,TRUE,FALSE,NA,NA
"RT @Chellaney: With a terrorist regime in charge of Afghanistan, U.S. has been left to draw specious distinctions between \"good\" terrorists…",FALSE,0,NA,2021-08-27 16:25:22,FALSE,NA,"1431291760727105540",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","GujjuMafia",205,TRUE,FALSE,NA,NA
"RT @FrankAmari2: @LindseyGrahamSC \"On Feb. 29, 2020, the Trump administration signed a deal with the Taliban to pull all American troops ou…",FALSE,0,NA,2021-08-27 16:25:22,FALSE,NA,"1431291760219668480",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","dee_hikes",20,TRUE,FALSE,NA,NA
"RT @Seerat_Fati: #SpoilersOfPeace

With the Taliban takeover of Kabul, India has emerged as a loser. Indian investment of $3bn has sunk in…",FALSE,0,NA,2021-08-27 16:25:22,FALSE,NA,"1431291759879991298",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Gillani100",8,TRUE,FALSE,NA,NA
"RT @aaolomi: The Taliban are the ugly offspring of the Cold War who came to power in the 90's as a result of US and Soviet meddling in Afgh…",FALSE,0,NA,2021-08-27 16:25:21,FALSE,NA,"1431291756230975496",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","courtenay_mar13",6213,TRUE,FALSE,NA,NA
"RT @abhijitmajumder: The new bunkum to legitimise the Taliban busted. #ISIS and #Taliban are but from the same cloth. https://t.co/lJrzBGaF…",FALSE,0,NA,2021-08-27 16:25:20,FALSE,NA,"1431291750430101506",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","ManishS60550444",12,TRUE,FALSE,NA,NA
"RT @accessnow: The Taliban can now access biometric data &amp; that’s dangerous for people in Afghanistan.

We &amp; 50+ civil society orgs &amp; indiv…",FALSE,0,NA,2021-08-27 16:25:19,FALSE,NA,"1431291748521857034",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","Hohoyanna",65,TRUE,FALSE,NA,NA
"RT @ACLJ: The Taliban is hunting down Christians. After Pres. Biden abandoned Christians in Afghanistan, it’s imperative that we take actio…",FALSE,0,NA,2021-08-27 16:25:19,FALSE,NA,"1431291748127547407",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","RonnieDauber",18,TRUE,FALSE,NA,NA
"RT @ChattJazz: .@RepMTG .@B52Malmet .@CheriJacobus In yet another bat shit crazy rant MTG has called for VP Harris' impeachment because som…",FALSE,0,NA,2021-08-27 16:25:19,FALSE,NA,"1431291746005094403",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","RHeinrichsen",62,TRUE,FALSE,NA,NA
"@JakeSherman But @CNN, @MSNBC &amp; others still crying that @POTUS is not doing enough to rescue The Entire Afghanista… https://t.co/IAIt5L4q1R",FALSE,0,"JakeSherman",2021-08-27 16:25:18,TRUE,"1431284613796831238","1431291743241220105","21252618","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","OlmedaCamilo1",0,FALSE,FALSE,NA,NA
"here is another view......https://t.co/Xp0Y0Rin4F https://t.co/jwCtQxEsBD",FALSE,1,NA,2021-08-27 16:25:17,FALSE,NA,"1431291741471182848",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Ghummans",0,FALSE,FALSE,NA,NA
"RT @simon_ekpa: The reason Biafra, other nations within NIG must fight war if referendum is not conducted soonest. @UN Human Rights Council…",FALSE,0,NA,2021-08-27 16:25:17,FALSE,NA,"1431291741148258305",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Chinemerm4",347,TRUE,FALSE,NA,NA
"Listen now to the new Threat Intelligence Podcast https://t.co/4vaasti0lB  As chaos continues to ensue in the wake… https://t.co/7A5J7ayFZn",FALSE,0,NA,2021-08-27 16:25:17,TRUE,NA,"1431291740468785159",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","The_CTGroup",0,FALSE,FALSE,NA,NA
"RT @worqas: With this ISIS-K attack at Kabul Airport, it should be remembered that Indian govt in collusion with prev Afghan govt propped u…",FALSE,0,NA,2021-08-27 16:25:17,FALSE,NA,"1431291738728058881",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","RahRah2b",128,TRUE,FALSE,NA,NA
"RT @bravefacefunkie: New Afghanistan Govt, Taliban has its Spokesman, Suhail Shaheen on @AlJazeera condemning the bomb attack on the Afghan…",FALSE,0,NA,2021-08-27 16:25:17,FALSE,NA,"1431291737687867392",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","ASeyiagara",9,TRUE,FALSE,NA,NA
"RT @cohkohhh: Yesterday Jen Psaki said they don’t keep a list of Americans in Afghanistan. Today we learned that US officials gave the Tali…",FALSE,0,NA,2021-08-27 16:25:15,FALSE,NA,"1431291730666606598",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","tousel",3411,TRUE,FALSE,NA,NA
"Give me an example of where Trump was power hungry. Trump had the respect of Russia and North Korea. Just the prese… https://t.co/qVzlOEO6zA",FALSE,0,NA,2021-08-27 16:25:14,TRUE,NA,"1431291726732345351",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","_Pescheck",0,FALSE,FALSE,NA,NA
"@RDoe68 Did you realize that last yr the leader of the taliban was in prison in Afghanistan ? Ask me how he was released.",FALSE,0,"RDoe68",2021-08-27 16:25:14,FALSE,"1430975028338864131","1431291726623346688","1425811101988573188","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Allhail76",0,FALSE,FALSE,NA,NA
"RT @timewarden1: Afghan crowds return to Kabul airport after blasts as U.S. forces warn of further attacks - The Wall Street Journal.  I’m…",FALSE,0,NA,2021-08-27 16:25:14,FALSE,NA,"1431291725008490498",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","dree_kelly",1,TRUE,FALSE,NA,NA
"RT @ashoswai: In 2000, under the previous Taliban rule, female labor force participation in Afghanistan was 15.1%. In 2019, it had increase…",FALSE,0,NA,2021-08-27 16:25:13,FALSE,NA,"1431291723997646853",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","SJadhav12239240",194,TRUE,FALSE,NA,NA
"RT @ForcesNews: A resistance effort against the Taliban has mobilised in the Panjshir Valley, northeast of #Kabul, and is #Afghanistan's la…",FALSE,0,NA,2021-08-27 16:25:13,FALSE,NA,"1431291723867729924",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","vikianuk",7,TRUE,FALSE,NA,NA
"RT @ZaleskiLuke: trump made the decision to leave Afghanistan, Pompeo signed the surrender pact, both forced the release of 5000 Taliban wh…",FALSE,0,NA,2021-08-27 16:25:13,FALSE,NA,"1431291721942458377",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","ilovbigredbus",3746,TRUE,FALSE,NA,NA
"RT @taslimanasreen: Taliban says Pakistan is their second home. I thought Afghanistan was their second home, Pakistan first.",FALSE,0,NA,2021-08-27 16:25:12,FALSE,NA,"1431291720273043458",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","3ARW16M0kUXbWuc",597,TRUE,FALSE,NA,NA
"RT @paykhar: Everyone who criticised the previous regime in #Afghanistan should now be as vocal as before against the current people in pow…",FALSE,0,NA,2021-08-27 16:25:12,FALSE,NA,"1431291719434317832",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","flitzpiepe0815",30,TRUE,FALSE,NA,NA
"RT @loudthorpe: @kaitlancollins Afghan pullout resulted in fewer American casualties than Trump's MAGA terrorists are killing. DIFFERENCE:…",FALSE,0,NA,2021-08-27 16:25:10,FALSE,NA,"1431291712085938176",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","4mmjf",2,TRUE,FALSE,NA,NA
"RT @RickOceanMusic: Trump waved the white flag and released 5000 Taliban, now terrorists' running Afghanistan. Biden is simply trying to ge…",FALSE,0,NA,2021-08-27 16:25:10,FALSE,NA,"1431291708445274116",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","James04671873",58,TRUE,FALSE,NA,NA
"RT @chefjoseandres: Meet Nadia Ghulam! As an Afghan refugee herself,she knows how brutal life is for women under the Taliban—Her story of d…",FALSE,0,NA,2021-08-27 16:25:09,FALSE,NA,"1431291708143116292",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","rmsalerno1",87,TRUE,FALSE,NA,NA
"RT @TGhazniwal: Taliban are asking all female workers across Afghanistan related to the health ministry to resume their duties. Taliban cla…",FALSE,0,NA,2021-08-27 16:25:08,FALSE,NA,"1431291701533057029",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","banymania1",7,TRUE,FALSE,NA,NA
"RT @toprealty: @BaddCompani Pompeo rewriting Afghanistan 
TFG downplaying 9/11 
     Releases 5000 prisoners
     Invites Taliban onto OUR…",FALSE,0,NA,2021-08-27 16:25:05,FALSE,NA,"1431291690422259712",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","AnneMur47755163",4,TRUE,FALSE,NA,NA
"#99cents! BLACK FLAG JOURNALS by @djwoodswrites is an eye witness to war in Iraq and Afghanistan.… https://t.co/edqGUVFTBW",FALSE,0,NA,2021-08-27 16:25:05,TRUE,NA,"1431291689176641543",NA,"<a href=\"https://www.hootsuite.com\" rel=\"nofollow\">Hootsuite Inc.</a>","GoddessFish",0,FALSE,FALSE,NA,NA
"RT @nandtara: Does <U+2066>@DrSJaishankar<U+2069> get we can’t send out a message of retreat, with China &amp; Pakistan cementing their power in the region,…",FALSE,0,NA,2021-08-27 16:25:03,FALSE,NA,"1431291681664483331",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","JackSpa56153082",48,TRUE,FALSE,NA,NA
"U.S. forces preparing for more ISIS attacks in Kabul, top commander says
By Rachel Pannett, Ellen Francis and Erin… https://t.co/AbeGSqBQ0Z",FALSE,1,NA,2021-08-27 16:25:03,TRUE,NA,"1431291681584947208",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","AdmiralRoadCap",0,FALSE,FALSE,NA,NA
"RT @IndoPac_Info: As #Kabul burns, we need to talk about #Pakistan

The Taliban is a wing of Pakistan’s deep state. The jihadi network that…",FALSE,0,NA,2021-08-27 16:25:03,FALSE,NA,"1431291681194889223",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","NeilWMcCabe2",29,TRUE,FALSE,NA,NA
"RT @Debber66: Am I the only one that’s noticed a huge difference in the level of outrage from Biden and the Democrats toward the Taliban/IS…",FALSE,0,NA,2021-08-27 16:25:02,FALSE,NA,"1431291678300717061",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","HD1940757690",522,TRUE,FALSE,NA,NA
"RT @ashoswai: In 2000, under the previous Taliban rule, female labor force participation in Afghanistan was 15.1%. In 2019, it had increase…",FALSE,0,NA,2021-08-27 16:25:02,FALSE,NA,"1431291676644028421",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sjalgaonkar2020",194,TRUE,FALSE,NA,NA
"RT @SkyNews: Interpreters trapped in Afghanistan have described their terror as they hide from the Taliban after the UK's evacuation effort…",FALSE,0,NA,2021-08-27 16:25:02,FALSE,NA,"1431291676132265986",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Humanity6162",22,TRUE,FALSE,NA,NA
"RT @AtiqSial: Turkey reopens its embassy in #Kabul, Afghanistan.

#Taliban Badri-313 commondos escorted Turkish diplomatic staff from Kabul…",FALSE,0,NA,2021-08-27 16:25:01,FALSE,NA,"1431291672936075267",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","bharatpremi68",1,TRUE,FALSE,NA,NA
"RT @War_Ragex: <U+0001F1E6><U+0001F1EB><U+26A1><U+FE0F><U+0001F1FA><U+0001F1F8>In details: the captured American weapons by the Taliban (Photos) - X-Report

#Afghanistan #USA  #Taliban 

https://t.…",FALSE,0,NA,2021-08-27 16:25:00,FALSE,NA,"1431291669379526663",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","theragex",7,TRUE,FALSE,NA,NA
"RT @leahmcelrath: If this is what @GOPLeader really wants, he should have raised the issue when Trump was still in office.

Instead, he cho…",FALSE,0,NA,2021-08-27 16:25:00,FALSE,NA,"1431291669262053388",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","prairiemonk1",7,TRUE,FALSE,NA,NA
"RT @rychemom: @MarshaBlackburn The evacuation started slow had mistakes been made yes Biden acknowledged that &amp; took responsibility for it.…",FALSE,0,NA,2021-08-27 16:25:00,FALSE,NA,"1431291667890388995",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Blazerwiccan",6,TRUE,FALSE,NA,NA
"RT @mmpadellan: If President Obama made a deal to release Taliban leader Abdul Ghani Baradar from prison (like trump did) and he went on to…",FALSE,0,NA,2021-08-27 16:25:00,FALSE,NA,"1431291666409955331",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","mamajanet6",4478,TRUE,FALSE,NA,NA
"RT @mikepompeo: Christians and other religious minorities in Afghanistan are being persecuted for their faith. We are praying for their saf…",FALSE,0,NA,2021-08-27 16:24:59,FALSE,NA,"1431291664916566019",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","JaK7ltqoq3HJKFq",4438,TRUE,FALSE,NA,NA
"RT @chefjoseandres: Meet Nadia Ghulam! As an Afghan refugee herself,she knows how brutal life is for women under the Taliban—Her story of d…",FALSE,0,NA,2021-08-27 16:24:59,FALSE,NA,"1431291662043594754",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","DugginsBetsey",87,TRUE,FALSE,NA,NA
"RT @FrankAmari2: @GOPLeader \"On Feb. 29, 2020, the Trump administration signed a deal with the Taliban to PULL ALL AMERICAN TROOPS OUT OF A…",FALSE,0,NA,2021-08-27 16:24:57,FALSE,NA,"1431291656406331399",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","csdefenselaw",27,TRUE,FALSE,NA,NA
"RT @saletan: Nearly everything Republicans now decry—troop withdrawals, released prisoners, acceptance of Taliban deadlines, acquiescence t…",FALSE,0,NA,2021-08-27 16:24:56,FALSE,NA,"1431291653608771592",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Anniesversion",313,TRUE,FALSE,NA,NA
"RT @celticswede: @piersmorgan Ironically the west is potetionally now more at risk 20 years after 9/11 because of the gifts left to the Tal…",FALSE,0,NA,2021-08-27 16:24:56,FALSE,NA,"1431291649796321284",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Davsmy1",7,TRUE,FALSE,NA,NA
"@seanhannity How many Americans died in Afghanistan under his watch? How many died in the Niger Ambush? How many di… https://t.co/vTPFfisYsO",FALSE,0,"seanhannity",2021-08-27 16:24:55,TRUE,"1431269375215026176","1431291645539102725","41634520","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","dvillella",0,FALSE,FALSE,NA,NA
"RT @CFR_org: How has Afghanistan changed since 9/11? https://t.co/UMiNXYsulM",FALSE,0,NA,2021-08-27 16:24:54,FALSE,NA,"1431291644083593225",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","arslankhan_24",4,TRUE,FALSE,NA,NA
"RT @ThePubliusUSA: To score political points, the GOP is blatantly ignoring the fact that the TFG negotiated the departure from Afghanistan…",FALSE,0,NA,2021-08-27 16:24:52,FALSE,NA,"1431291634264776705",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","sqc1834",128,TRUE,FALSE,NA,NA
"RT @MailOnline: Music will be banned in Afghanistan and women will need a male chaperone if they travel alone for three days, Taliban leade…",FALSE,0,NA,2021-08-27 16:24:52,FALSE,NA,"1431291634038104068",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","GatoGor40015248",344,TRUE,FALSE,NA,NA
"You guys must read this....https://t.co/Xp0Y0Rin4F https://t.co/jOU1OV0TSK",FALSE,0,NA,2021-08-27 16:24:51,FALSE,NA,"1431291631869829120",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Ghummans",0,FALSE,FALSE,NA,NA
"RT @OccupyDemocrats: Trump, not Biden, set 5k Taliban prisoners free, tried inviting them to Camp David, refused to brief the new administr…",FALSE,0,NA,2021-08-27 16:24:51,FALSE,NA,"1431291630372282374",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","LuckeyLois",2397,TRUE,FALSE,NA,NA
"@SirajMoomandPCC Living in hell would be, I think, even better than living under Taliban. Whoever wishes to live un… https://t.co/uWwYjLCHn1",FALSE,0,"SirajMoomandPCC",2021-08-27 16:24:51,TRUE,"1431261414338015232","1431291630150111236","1023956593912762369","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","_itsawais",0,FALSE,FALSE,NA,NA
"@ECOWARRIORSS Trumps deal with the Taliban in Afghanistan sees them not listed as a terrorist organisation,  ironic… https://t.co/jBRw96ZrPP",FALSE,0,"ECOWARRIORSS",2021-08-27 16:24:51,TRUE,"1431289734349873161","1431291629395132420","2184934963","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Cavanbrian",0,FALSE,FALSE,NA,NA
"RT @joshua_landis: Abu Omar Khorasani was the regional governor of ISIS, overseeing South Asia &amp; the Far East. 

When the Taliban seized Ka…",FALSE,0,NA,2021-08-27 16:24:50,FALSE,NA,"1431291627692306435",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","jlboul",6,TRUE,FALSE,NA,NA
"RT @joshua_landis: Abu Omar Khorasani was the regional governor of ISIS, overseeing South Asia &amp; the Far East. 

When the Taliban seized Ka…",FALSE,0,NA,2021-08-27 16:24:49,FALSE,NA,"1431291623783141380",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","OneStepBayond",6,TRUE,FALSE,NA,NA
"RT @DissentOcc: More Taliban soldiers than Americans died in the explosion yesterday, but lets ignore that go back into Afghanistan 

https…",FALSE,0,NA,2021-08-27 16:24:48,FALSE,NA,"1431291619706347525",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","TheLostMillenn3",1,TRUE,FALSE,NA,NA
"RT @FrudBezhan: Group of Afghans, who had no travel documents, tried to cross over into Tajikistan from #Afghanistan’s Kunduz province. 

B…",FALSE,0,NA,2021-08-27 16:24:48,FALSE,NA,"1431291617260937221",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","helencaddes",71,TRUE,FALSE,NA,NA
"RT @cohkohhh: Yesterday Jen Psaki said they don’t keep a list of Americans in Afghanistan. Today we learned that US officials gave the Tali…",FALSE,0,NA,2021-08-27 16:24:48,FALSE,NA,"1431291617013501958",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","GregGanter",3411,TRUE,FALSE,NA,NA
"RT @WIONews: As the Afghanistan crisis worsens, there are reports surfacing that claim the US officials had provided the Taliban with a lis…",FALSE,0,NA,2021-08-27 16:24:46,FALSE,NA,"1431291611401445377",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","apt20203",3,TRUE,FALSE,NA,NA
"RT @JoshuaHosler: 1/3 President needs to:
- Fire, not request resignation of Milley &amp; SEC Def Austin 
- Expand perimeter around Bagram 
- T…",FALSE,0,NA,2021-08-27 16:24:46,FALSE,NA,"1431291610705367048",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","papaschu1",6,TRUE,FALSE,NA,NA
"RT @VGenPensioen: Kabul airport attack: US believes there was one suicide bomber; two Britons and child of UK national killed in attack htt…",FALSE,0,NA,2021-08-27 16:24:45,FALSE,NA,"1431291605567246341",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Meritaivas",1,TRUE,FALSE,NA,NA
"RT @cohkohhh: Yesterday Jen Psaki said they don’t keep a list of Americans in Afghanistan. Today we learned that US officials gave the Tali…",FALSE,0,NA,2021-08-27 16:24:44,FALSE,NA,"1431291601763061762",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","ad1140",3411,TRUE,FALSE,NA,NA
"RT @taslimanasreen: Taliban says Pakistan is their second home. I thought Afghanistan was their second home, Pakistan first.",FALSE,0,NA,2021-08-27 16:24:44,FALSE,NA,"1431291601045712898",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","shaileshsaraf",597,TRUE,FALSE,NA,NA
"RT @IndoPac_Info: As #Kabul burns, we need to talk about #Pakistan

The Taliban is a wing of Pakistan’s deep state. The jihadi network that…",FALSE,0,NA,2021-08-27 16:24:44,FALSE,NA,"1431291600802619395",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","CAnders06788165",29,TRUE,FALSE,NA,NA
"Incredible perspective from an old aid worker colleague. https://t.co/nNHK59ZpNE",FALSE,0,NA,2021-08-27 16:24:44,FALSE,NA,"1431291600555106306",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","devinforparks",0,FALSE,FALSE,NA,NA
"RT @RichardHaass: Strategic impatience &amp; isolationism are the inevitable result of leaders not explaining, schools not teaching, &amp; media no…",FALSE,0,NA,2021-08-27 16:24:44,FALSE,NA,"1431291599770701830",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","FabioDL",67,TRUE,FALSE,NA,NA
